1721607799.120044,10.10.1.10:57024,,,10,,10.208
1721607799.185446,10.10.1.10:57028,,,10,,10.186
1721607799.252005,10.10.1.10:57028,,,40,,10.188
1721607799.325909,10.10.1.10:57028,203,284,558,600,10.415
1721607799.393252,10.10.1.10:57028,0,284,602,596,10.245
1721607799.458913,10.10.1.10:57028,0,284,608,596,10.346
1721607799.526435,10.10.1.10:57028,0,284,613,596,10.299
1721607799.596579,10.10.1.10:57028,0,284,620,596,10.243
1721607799.662669,10.10.1.10:57028,0,284,625,596,10.24
1721607799.732732,10.10.1.10:57028,0,284,630,596,10.268
1721607799.799959,10.10.1.10:57028,0,284,636,596,10.307
1721607799.869156,10.10.1.10:57028,0,284,642,596,10.308
1721607799.943008,10.10.1.10:57028,0,284,647,596,10.206
1721607800.010409,10.10.1.10:57028,0,284,652,596,10.278
1721607800.076280,10.10.1.10:57028,0,284,657,596,10.292
1721607800.143725,10.10.1.10:57028,0,284,662,596,10.191
1721607800.209869,10.10.1.10:57028,0,284,668,596,10.185
1721607800.283480,10.10.1.10:57028,0,284,673,596,10.256
1721607800.353381,10.10.1.10:57028,0,284,677,596,10.263
1721607800.427174,10.10.1.10:57028,0,284,683,596,10.239
1721607800.496791,10.10.1.10:57028,0,284,687,596,10.232
1721607800.570281,10.10.1.10:57028,0,284,693,596,10.445
1721607800.639595,10.10.1.10:57028,0,284,697,596,10.259
1721607800.713341,10.10.1.10:57028,0,284,702,596,10.291
1721607800.783565,10.10.1.10:57028,0,284,706,596,10.288
1721607800.851441,10.10.1.10:57028,0,284,711,596,10.25
1721607800.940185,10.10.1.10:57028,0,284,715,596,10.291
1721607801.013910,10.10.1.10:57028,0,284,720,596,10.261
1721607801.079459,10.10.1.10:57028,0,284,724,596,10.249
1721607801.147167,10.10.1.10:57028,0,284,729,596,10.227
1721607801.213564,10.10.1.10:57028,0,284,731,596,10.261
1721607801.281298,10.10.1.10:57028,0,284,736,596,10.284
1721607801.347483,10.10.1.10:57028,0,284,739,596,10.279
1721607801.421300,10.10.1.10:57028,0,284,743,596,10.271
1721607801.486842,10.10.1.10:57028,0,284,746,596,10.31
1721607801.552475,10.10.1.10:57028,0,284,750,596,10.249
1721607801.618336,10.10.1.10:57028,0,284,753,596,10.255
1721607801.691537,10.10.1.10:57028,0,284,756,596,10.252
1721607801.757501,10.10.1.10:57028,0,284,760,596,10.21
1721607801.823232,10.10.1.10:57028,0,284,763,596,10.195
1721607801.889484,10.10.1.10:57028,0,284,766,596,10.195
1721607801.955253,10.10.1.10:57028,0,284,769,596,10.229
1721607802.022971,10.10.1.10:57028,0,284,772,596,10.22
1721607802.088633,10.10.1.10:57028,0,284,775,596,10.258
1721607802.156382,10.10.1.10:57028,0,284,777,596,10.191
1721607802.230305,10.10.1.10:57028,0,284,780,596,10.301
1721607802.298425,10.10.1.10:57028,0,284,783,596,10.232
1721607802.364014,10.10.1.10:57028,0,284,786,596,10.244
1721607802.431823,10.10.1.10:57028,0,284,788,596,10.283
1721607802.497871,10.10.1.10:57028,0,284,790,596,10.368
1721607802.572001,10.10.1.10:57028,0,284,793,596,10.198
1721607802.637766,10.10.1.10:57028,0,284,795,596,10.191
1721607802.711767,10.10.1.10:57028,0,284,798,596,10.189
1721607802.777553,10.10.1.10:57028,0,284,800,596,10.192
1721607802.851533,10.10.1.10:57028,0,284,803,596,10.197
1721607802.917228,10.10.1.10:57028,0,284,805,596,10.176
1721607802.983214,10.10.1.10:57028,0,284,807,596,10.196
1721607803.056885,10.10.1.10:57028,0,284,808,596,10.187
1721607803.124561,10.10.1.10:57028,0,284,811,596,10.236
1721607803.190637,10.10.1.10:57028,0,284,813,596,10.185
1721607803.256596,10.10.1.10:57028,0,284,815,596,10.202
1721607803.330330,10.10.1.10:57028,0,284,816,596,10.258
1721607803.396122,10.10.1.10:57028,0,284,818,596,10.217
1721607803.463846,10.10.1.10:57028,0,284,820,596,10.287
1721607803.529604,10.10.1.10:57028,0,284,822,596,10.253
1721607803.597554,10.10.1.10:57028,0,284,824,596,10.215
1721607803.671229,10.10.1.10:57028,0,284,825,596,10.238
1721607803.741913,10.10.1.10:57028,0,284,827,596,10.257
1721607803.815728,10.10.1.10:57028,0,284,828,596,10.328
1721607803.881589,10.10.1.10:57028,0,284,830,596,10.308
1721607803.949380,10.10.1.10:57028,0,284,831,596,10.276
1721607804.015238,10.10.1.10:57028,0,284,832,596,10.23
1721607804.080816,10.10.1.10:57028,0,284,834,596,10.544
1721607804.146674,10.10.1.10:57028,0,284,838,596,10.272
1721607804.217562,10.10.1.10:57028,0,284,841,596,10.253
1721607804.291573,10.10.1.10:57028,0,284,844,596,10.261
1721607804.357765,10.10.1.10:57028,0,284,848,596,10.27
1721607804.423567,10.10.1.10:57028,0,284,852,596,10.195
1721607804.489698,10.10.1.10:57028,0,284,855,596,10.202
1721607804.563447,10.10.1.10:57028,0,284,859,596,10.264
1721607804.629120,10.10.1.10:57028,0,284,863,596,10.296
1721607804.700534,10.10.1.10:57028,0,284,865,596,10.303
1721607804.766309,10.10.1.10:57028,0,284,869,596,10.29
1721607804.837755,10.10.1.10:57028,0,284,873,596,10.253
1721607804.904805,10.10.1.10:57028,0,284,876,596,10.302
1721607804.973159,10.10.1.10:57028,0,284,879,596,10.397
1721607805.046727,10.10.1.10:57028,0,284,883,596,10.267
1721607805.112158,10.10.1.10:57028,0,284,887,596,10.266
1721607805.180590,10.10.1.10:57028,0,284,890,596,10.283
1721607805.246525,10.10.1.10:57028,0,284,893,596,10.255
1721607805.314626,10.10.1.10:57028,0,284,897,596,10.424
1721607805.380294,10.10.1.10:57028,0,284,900,596,10.269
1721607805.448061,10.10.1.10:57028,0,284,904,596,10.418
1721607805.513868,10.10.1.10:57028,0,284,907,596,10.255
1721607805.581849,10.10.1.10:57028,0,284,910,596,10.434
1721607805.652706,10.10.1.10:57028,0,284,914,596,10.518
1721607805.718548,10.10.1.10:57028,0,284,917,596,10.619
1721607805.784718,10.10.1.10:57028,0,284,920,596,10.804
1721607805.850347,10.10.1.10:57028,0,284,924,596,10.805
1721607805.924642,10.10.1.10:57028,0,284,927,596,10.74
1721607805.990687,10.10.1.10:57028,0,284,931,596,10.866
1721607806.056550,10.10.1.10:57028,0,284,934,596,10.883
1721607806.130368,10.10.1.10:57028,0,284,937,596,10.864
1721607806.198813,10.10.1.10:57028,0,284,941,596,10.923
1721607806.272591,10.10.1.10:57028,0,284,944,596,10.9
1721607806.340535,10.10.1.10:57028,0,284,947,596,11.097
1721607806.406324,10.10.1.10:57028,0,284,951,596,11.146
1721607806.474240,10.10.1.10:57028,0,284,954,596,11.168
1721607806.540225,10.10.1.10:57028,0,284,957,596,11.167
1721607806.614358,10.10.1.10:57028,0,284,960,596,11.155
1721607806.688216,10.10.1.10:57028,0,284,963,596,11.202
1721607806.758921,10.10.1.10:57028,0,284,967,596,11.364
1721607806.826852,10.10.1.10:57028,0,284,971,596,11.277
1721607806.892537,10.10.1.10:57028,0,284,974,596,11.389
1721607806.960604,10.10.1.10:57028,0,284,976,596,11.391
1721607807.026087,10.10.1.10:57028,0,284,980,596,11.393
1721607807.093855,10.10.1.10:57028,0,284,983,596,11.42
1721607807.167651,10.10.1.10:57028,0,284,986,596,11.483
1721607807.233239,10.10.1.10:57028,0,285,693,691,10.24
1721607807.298996,10.10.1.10:57028,0,285,700,691,10.269
1721607807.364670,10.10.1.10:57028,0,285,706,691,10.205
1721607807.438814,10.10.1.10:57028,0,285,712,691,10.321
1721607807.504302,10.10.1.10:57028,0,285,719,691,10.223
1721607807.574326,10.10.1.10:57028,0,285,725,691,10.258
1721607807.640070,10.10.1.10:57028,0,285,731,691,10.264
1721607807.707893,10.10.1.10:57028,0,285,737,691,10.226
1721607807.773526,10.10.1.10:57028,0,285,743,691,10.234
1721607807.841049,10.10.1.10:57028,0,285,749,691,10.412
1721607807.907094,10.10.1.10:57028,0,285,754,691,10.248
1721607807.985009,10.10.1.10:57028,0,285,760,691,10.187
1721607808.051280,10.10.1.10:57028,0,285,766,691,10.296
1721607808.116894,10.10.1.10:57028,0,285,772,691,10.208
1721607808.183265,10.10.1.10:57028,0,285,777,691,10.257
1721607808.257472,10.10.1.10:57028,0,285,782,691,10.223
1721607808.323082,10.10.1.10:57028,0,285,788,691,10.332
1721607808.388782,10.10.1.10:57028,0,285,793,691,10.414
1721607808.454451,10.10.1.10:57028,0,285,798,691,10.188
1721607808.522418,10.10.1.10:57028,0,285,801,691,10.186
1721607808.588582,10.10.1.10:57028,0,285,807,691,10.228
1721607808.656301,10.10.1.10:57028,0,285,812,691,10.268
1721607808.727042,10.10.1.10:57028,0,285,816,691,10.221
1721607808.793331,10.10.1.10:57028,0,285,821,691,10.295
1721607808.866872,10.10.1.10:57028,0,285,826,691,10.241
1721607808.933232,10.10.1.10:57028,0,285,830,691,10.249
1721607808.999061,10.10.1.10:57028,0,285,835,691,10.296
1721607809.066999,10.10.1.10:57028,0,285,839,691,10.196
1721607809.132637,10.10.1.10:57028,0,285,842,691,10.18
1721607809.200666,10.10.1.10:57028,0,285,847,691,10.184
1721607809.271599,10.10.1.10:57028,0,285,851,691,10.312
1721607809.337202,10.10.1.10:57028,0,285,855,691,10.519
1721607809.402860,10.10.1.10:57028,0,285,858,691,10.212
1721607809.470850,10.10.1.10:57028,0,285,862,691,10.265
1721607809.536673,10.10.1.10:57028,0,285,866,691,10.266
1721607809.610529,10.10.1.10:57028,0,285,869,691,10.343
1721607809.684157,10.10.1.10:57028,0,285,873,691,10.262
1721607809.749802,10.10.1.10:57028,0,285,878,691,10.467
1721607809.817185,10.10.1.10:57028,0,285,881,691,10.267
1721607809.887182,10.10.1.10:57028,0,861,617,617,10.123
1721607809.953075,10.10.1.10:57028,0,945,434,432,10.359
1721607810.021784,10.10.1.10:57028,0,945,437,432,10.38
1721607810.087300,10.10.1.10:57028,0,945,440,432,10.365
1721607810.155939,10.10.1.10:57028,0,945,443,432,10.271
1721607810.221619,10.10.1.10:57028,0,945,446,432,10.313
1721607810.287282,10.10.1.10:57028,0,945,449,432,10.28
1721607810.356086,10.10.1.10:57028,0,945,453,432,10.286
1721607810.431427,10.10.1.10:57028,0,945,456,432,10.291
1721607810.500286,10.10.1.10:57028,0,945,459,432,10.273
1721607810.565827,10.10.1.10:57028,0,945,463,432,10.311
1721607810.634820,10.10.1.10:57028,0,945,467,432,10.287
1721607810.700426,10.10.1.10:57028,0,945,470,432,10.253
1721607810.768927,10.10.1.10:57028,0,945,473,432,10.285
1721607810.842350,10.10.1.10:57028,0,945,477,432,10.265
1721607810.910812,10.10.1.10:57028,0,945,480,432,10.22
1721607810.976348,10.10.1.10:57028,0,945,483,432,10.285
1721607811.060855,10.10.1.10:57028,0,945,487,432,10.278
1721607811.130469,10.10.1.10:57028,0,945,491,432,10.281
1721607811.196460,10.10.1.10:57028,0,945,494,432,10.267
1721607811.281004,10.10.1.10:57028,0,945,497,432,10.296
1721607811.346752,10.10.1.10:57028,0,945,501,432,10.223
1721607811.412945,10.10.1.10:57028,0,945,505,432,10.268
1721607811.478310,10.10.1.10:57028,0,945,509,432,10.276
1721607811.551775,10.10.1.10:57028,0,945,511,432,10.25
1721607811.617300,10.10.1.10:57028,0,945,515,432,10.283
1721607811.685657,10.10.1.10:57028,39,1100,358,362,10.44
1721607811.751240,10.10.1.10:57028,0,1100,365,362,10.3
1721607811.819155,10.10.1.10:57028,0,1100,367,362,10.298
1721607811.892598,10.10.1.10:57028,0,1100,370,362,10.228
1721607811.973590,10.10.1.10:57028,0,1100,374,362,10.277
1721607812.039592,10.10.1.10:57028,0,1100,378,362,10.291
1721607812.107583,10.10.1.10:57028,0,1100,381,362,10.279
1721607812.173258,10.10.1.10:57028,0,1100,385,362,10.251
1721607812.241441,10.10.1.10:57028,0,1100,387,362,10.274
1721607812.307019,10.10.1.10:57028,0,1100,391,362,10.34
1721607812.375334,10.10.1.10:57028,0,1100,394,362,10.281
1721607812.440891,10.10.1.10:57028,0,1100,397,362,10.27
1721607812.514844,10.10.1.10:57028,0,1100,401,362,10.251
1721607812.580172,10.10.1.10:57028,0,1100,405,362,10.295
1721607812.647512,10.10.1.10:57028,0,1262,284,284,10.289
1721607812.713070,10.10.1.10:57028,0,1262,286,284,10.277
1721607812.780246,10.10.1.10:57028,0,1262,290,284,10.261
1721607812.845730,10.10.1.10:57028,0,1262,293,284,10.306
1721607812.926349,10.10.1.10:57028,0,1262,296,284,10.279
1721607812.994686,10.10.1.10:57028,0,1262,300,284,10.335
1721607813.067761,10.10.1.10:57028,0,1262,303,284,10.245
1721607813.133365,10.10.1.10:57028,0,1262,307,284,10.267
1721607813.206938,10.10.1.10:57028,0,1262,310,284,10.207
1721607813.272551,10.10.1.10:57028,0,1297,219,218,10.206
1721607813.339393,10.10.1.10:57028,0,1327,155,154,10.182
1721607813.404965,10.10.1.10:57028,0,1327,156,154,10.295
1721607813.470774,10.10.1.10:57028,0,1327,161,154,10.206
1721607813.544731,10.10.1.10:57028,0,1327,163,154,10.192
1721607813.610581,10.10.1.10:57028,0,1327,167,154,10.185
1721607813.676092,10.10.1.10:57028,0,1327,171,154,10.172
1721607813.741812,10.10.1.10:57028,0,1327,174,154,10.164
1721607813.815450,10.10.1.10:57028,0,1327,178,154,10.167
1721607813.889178,10.10.1.10:57028,0,1327,181,154,10.208
1721607813.962803,10.10.1.10:57028,0,1327,185,154,10.164
1721607814.036265,10.10.1.10:57028,0,1327,189,154,10.181
1721607814.113040,10.10.1.10:57028,0,1327,192,154,10.182
1721607814.186555,10.10.1.10:57028,0,1327,196,154,10.175
1721607814.252499,10.10.1.10:57028,0,1327,200,154,10.154
1721607814.326110,10.10.1.10:57028,0,1327,204,154,10.15
1721607814.399368,10.10.1.10:57028,0,1327,207,154,10.174
1721607814.466530,10.10.1.10:57028,0,1327,210,154,10.303
1721607814.536448,10.10.1.10:57028,0,1327,214,154,10.749
1721607814.603692,10.10.1.10:57028,0,1327,217,154,10.297
1721607814.674685,10.10.1.10:57028,0,1327,221,154,10.201
1721607814.748654,10.10.1.10:57028,0,1327,224,154,10.172
1721607814.826937,10.10.1.10:57028,0,1327,228,154,10.163
1721607814.900562,10.10.1.10:57028,0,1327,232,154,10.213
1721607814.965901,10.10.1.10:57028,0,1327,235,154,10.17
1721607815.039554,10.10.1.10:57028,0,1327,239,154,10.243
1721607815.105128,10.10.1.10:57028,0,1327,243,154,10.578
1721607815.178807,10.10.1.10:57028,0,1327,245,154,10.329
1721607815.244309,10.10.1.10:57028,0,1327,249,154,10.219
1721607815.309814,10.10.1.10:57028,0,1327,253,154,10.191
1721607815.383909,10.10.1.10:57028,0,1327,255,154,10.193
1721607815.449415,10.10.1.10:57028,0,1327,259,154,10.164
1721607815.523052,10.10.1.10:57028,0,1327,263,154,10.194
1721607815.593599,10.10.1.10:57028,0,1327,267,154,10.171
1721607815.659312,10.10.1.10:57028,0,1327,269,154,10.16
1721607815.726803,10.10.1.10:57028,0,1327,273,154,10.204
1721607815.793948,10.10.1.10:57028,0,1327,276,154,10.225
1721607815.864080,10.10.1.10:57028,0,1327,280,154,10.224
1721607815.937908,10.10.1.10:57028,0,1327,284,154,10.231
1721607816.004116,10.10.1.10:57028,0,1327,287,154,10.251
1721607816.071259,10.10.1.10:57028,0,1327,290,154,10.236
1721607816.145116,10.10.1.10:57028,0,1327,293,154,10.354
1721607816.210766,10.10.1.10:57028,0,1327,297,154,10.334
1721607816.284510,10.10.1.10:57028,0,1327,300,154,10.174
1721607816.350155,10.10.1.10:57028,0,1327,304,154,10.172
1721607816.417549,10.10.1.10:57028,0,1327,307,154,10.191
1721607816.491551,10.10.1.10:57028,0,1327,310,154,10.201
1721607816.557394,10.10.1.10:57028,0,1327,314,154,10.21
1721607816.625440,10.10.1.10:57028,0,1327,317,154,10.283
1721607816.691603,10.10.1.10:57028,0,1327,321,154,10.271
1721607816.759158,10.10.1.10:57028,0,1327,324,154,10.234
1721607816.833075,10.10.1.10:57028,0,1327,327,154,10.221
1721607816.901333,10.10.1.10:57028,0,1327,331,154,10.233
1721607816.975324,10.10.1.10:57028,0,1327,334,154,10.258
1721607817.046518,10.10.1.10:57028,0,1327,337,154,10.265
1721607817.114015,10.10.1.10:57028,0,1327,341,154,10.258
1721607817.188040,10.10.1.10:57028,0,1327,345,154,10.252
1721607817.256111,10.10.1.10:57028,0,1327,348,154,10.261
1721607817.321950,10.10.1.10:57028,0,1327,351,154,10.204
1721607817.389553,10.10.1.10:57028,0,1327,355,154,10.213
1721607817.463008,10.10.1.10:57028,0,1327,358,154,10.199
1721607817.530144,10.10.1.10:57028,0,1441,253,252,10.223
1721607817.595382,10.10.1.10:57028,0,1441,256,252,10.179
1721607817.668887,10.10.1.10:57028,0,1441,260,252,10.174
1721607817.734848,10.10.1.10:57028,0,1441,264,252,10.17
1721607817.801587,10.10.1.10:57028,0,1511,186,185,10.171
1721607817.867029,10.10.1.10:57028,0,1511,188,185,10.183
1721607817.932736,10.10.1.10:57028,0,1511,191,185,10.282
1721607817.998213,10.10.1.10:57028,0,1511,194,185,10.2
1721607818.067936,10.10.1.10:57028,0,1511,198,185,10.169
1721607818.135165,10.10.1.10:57028,0,1511,201,185,10.178
1721607818.206219,10.10.1.10:57028,0,1511,204,185,10.187
1721607818.274886,10.10.1.10:57028,0,1511,209,185,10.184
1721607818.341458,10.10.1.10:57028,0,1511,212,185,10.276
1721607818.412162,10.10.1.10:57028,0,1511,215,185,10.182
1721607818.479132,10.10.1.10:57028,0,1511,218,185,10.219
1721607818.553109,10.10.1.10:57028,0,1511,221,185,10.251
1721607818.622970,10.10.1.10:57028,0,1511,225,185,10.189
1721607818.690517,10.10.1.10:57028,0,1511,228,185,10.208
1721607818.755689,10.10.1.10:57028,0,1511,232,185,10.282
1721607818.834406,10.10.1.10:57028,0,1511,235,185,10.214
1721607818.899836,10.10.1.10:57028,0,1511,239,185,10.219
1721607818.977592,10.10.1.10:57028,0,1511,242,185,10.218
1721607819.051324,10.10.1.10:57028,0,1511,246,185,10.475
1721607819.122713,10.10.1.10:57028,0,1511,249,185,10.265
